date,borough,count_pm25,count_dew,count_humidity,count_so2,count_pressure,count_o3,count_no2,count_temperature,count_wind_speed,count_wind_speed_2,count_wind_gust,count_wind_gust_2,count_co,min_pm25,min_dew,min_humidity,min_so2,min_pressure,min_o3,min_no2,min_temperature,min_wind_speed,min_wind_speed_2,min_wind_gust,min_wind_gust_2,min_co,max_pm25,max_dew,max_humidity,max_so2,max_pressure,max_o3,max_no2,max_temperature,max_wind_speed,max_wind_speed_2,max_wind_gust,max_wind_gust_2,max_co,median_pm25,median_dew,median_humidity,median_so2,median_pressure,median_o3,median_no2,median_temperature,median_wind_speed,median_wind_speed_2,median_wind_gust,median_wind_gust_2,median_co,variance_pm25,variance_dew,variance_humidity,variance_so2,variance_pressure,variance_o3,variance_no2,variance_temperature,variance_wind_speed,variance_wind_speed_2,variance_wind_gust,variance_wind_gust_2,variance_co
2020-07-11,Brooklyn,66,15,120,,120,72,48,120,,99,,74,72,1,20,59,,1002.7,7.3,1.9,21.2,,0.1,,0.3,1.2,55,23,97.2,,1008.6,42.4,15.7,31.6,,14.6,,25,5,27,22,84,,1005.3,20.8,4,25.5,,6.1,,9.7,1.7,2725.36,6.18,985.86,,17.98,711.54,115.8,67.5,,140.85,,514.63,6.64
2020-05-26,Brooklyn,64,13,93,,93,36,42,93,,59,,21,20,1,13.3,57,,1021.2,3.2,4.7,13.3,,1.5,,0.1,1.3,66,16,99,,1024,44.8,29.3,25.5,,12,,15,4.4,27,14,84,,1022.7,12.1,16.3,17.6,,4.6,,11.4,2.3,3366.53,8.49,1631.03,,4.42,1662.84,590.68,141.5,,83.23,,326.18,14.1
2020-09-20,Brooklyn,40,,144,,144,24,,144,,116,,109,,1,,24.3,,1026.6,13.6,,6.6,,0.1,,0.1,,24,,70.4,,1036,23.3,,18.1,,20,,24.2,,9,,43.5,,1031.9,19.2,,13.4,,3.7,,8.2,,292.25,,1267.02,,49.49,49.61,,80.11,,210.4,,313.31,
2020-10-22,Brooklyn,120,,120,,120,17,,120,,49,,69,24,8,,79,,1021.1,0.8,,16.6,,0.1,,0.1,2.5,70,,99,,1026.9,15.2,,20.7,,4,,8,9.1,47,,92,,1023.7,7.3,,18.6,,0.7,,1.2,5.2,1659.14,,258.13,,19.03,285.75,,9.92,,10.15,,30.21,39.07
2020-10-25,Brooklyn,69,,120,,120,22,,120,,94,,84,,1,,51.1,,1016.8,9.6,,4,,0.1,,0.1,,40,,93,,1026.6,22.4,,12,,12,,18.6,,11,,65.2,,1024,17.6,,9.3,,3.7,,7.5,,653.03,,1059.48,,52.33,139.78,,32.69,,71.05,,224.09,
2020-01-10,Brooklyn,168,59,168,,168,24,24,168,164,,144,,24,20,-7,50.5,,1029.6,1.6,21.6,-3.5,0.1,,0.1,,2.6,65,7,86.6,,1041.1,24.1,38.2,13.3,13,,17.1,,6.5,42,1,72.5,,1033.5,17.6,30.4,6.9,3.6,,8.3,,4,1321.55,149.28,475.53,,89.57,322.29,253.65,199.44,67.46,,138.43,,11.4
2020-02-12,Brooklyn,168,,,,,19,,,,,,,,20,,,,,12.8,,,,,,,,71,,,,,32,,,,,,,,34,,,,,28.9,,,,,,,,701.35,,,,,408.55,,,,,,,
2020-05-04,Brooklyn,84,44,96,,96,68,72,96,,86,,52,72,1,0,24.6,,1002,20.8,2.1,8.3,,0.2,,0.7,1.4,61,14,77.2,,1014.7,40.8,48.8,22.4,,31,,38,3.1,13,3,46,,1004.7,30.4,5.5,17.7,,5.3,,9.6,1.8,2116.26,123.47,1262.08,,104.74,323.64,664.47,136.75,,554.88,,1620.13,2.49
2020-09-11,Brooklyn,85,,104,,104,90,,104,,73,,70,87,1,,45.6,,1018.1,0.8,,14.4,,0.2,,0.1,1.5,53,,98,,1025.3,26.4,,26,,6.6,,15,4.3,12,,71,,1021,17.6,,22.7,,2.7,,9,1.9,2114.78,,2162.66,,29.49,348.28,,62.33,,25.31,,222.43,5.67
2020-09-16,Brooklyn,97,,120,,120,77,8,120,,78,,78,79,1,,51.6,,1018.1,0.8,7.3,10,,0.2,,0.2,1.2,50,,90.1,,1025.5,27.2,29.2,21.8,,15,,17.2,4.1,12,,67.2,,1022.2,17.6,7.3,19.1,,3.7,,8.2,2,1024.59,,833.58,,45.67,780.5,1370.31,101.77,,88.54,,276.98,4.61
2020-11-04,Brooklyn,120,,128,,128,21,,128,,94,,87,24,5,,36.5,,1025.9,2.4,,0.1,,0.1,,0.2,2.5,63,,87.4,,1033.5,23.3,,18,,8,,15.6,6.7,36,,62.8,,1030,12.8,,13,,3.2,,6.5,3.9,1732.2,,1059.37,,24.96,460.98,,231.67,,46.1,,178.02,12.96
2020-11-12,Brooklyn,114,16,116,,116,21,,116,,89,,82,24,2,7,59.2,,1009.9,10.4,,7.2,,0.1,,0.1,1.7,40,18.6,99,,1020.4,24.1,,21,,10.8,,22.7,3.4,14,13.3,85.5,,1015.1,16,,11.9,,3.6,,6.3,2,644.83,196.6,1080.58,,61.71,107.87,,188.43,,84.43,,404.29,1.96
2020-01-27,Brooklyn,168,19,168,,168,23,21,168,168,,144,,23,13,-6,47.6,,1003.9,12.8,11.4,0.6,0.2,,0.7,,2.4,53,-2,83.7,,1009.8,21.6,24.9,8,12,,26.2,,4.7,31,-3,64,,1006.8,18.4,16.7,5,3.5,,9.9,,3.1,730.99,8.42,432.11,,18.38,58.81,163.6,25.36,49.41,,158.27,,3.67
2020-02-25,Brooklyn,120,,125,,125,24,14,125,87,,86,,,21,,52.1,,1008.5,1.6,18.1,6.3,0.1,,0.1,,,63,,96.5,,1014.4,15.2,44.8,14.3,3.6,,11.7,,,46,,81.4,,1012.1,8,29.9,9.4,1.3,,4,,,1009.17,,913.46,,12.87,151.69,692.92,20.21,6.64,,60.2,,
2020-06-16,Brooklyn,64,,96,,96,72,46,96,,65,,36,70,1,,27,,1025.6,2.4,3.1,11.6,,0.1,,0.1,1.2,51,,92.5,,1029.5,41.6,38.6,25.5,,15,,21.9,2.7,14,,59,,1028.1,24.8,14.8,20.5,,6,,3.5,1.7,1569.6,,2968.31,,13.83,1128.07,913.23,129.75,,148.41,,469.19,1.81
2020-03-09,Brooklyn,126,36,161,,161,15,18,161,153,,133,,,21,-7,9.5,,1022.7,13.6,13.8,-1,0.1,,0.2,,,64,0,64.4,,1030.6,41.6,40.4,22.7,13.7,,22.3,,,44,-5,30.8,,1027.8,23.3,23.4,15.7,3.6,,9.2,,,1136.89,26.57,1444.93,,52.04,1004.2,757.58,379.97,51.05,,215.86,,
2020-03-24,Brooklyn,142,37,144,,144,23,23,144,142,,82,,24,3,-2,43,,1015.1,21.6,4.7,0.6,0.2,,0.5,,1.7,47,1,92.5,,1023.8,30.4,20.7,12.5,17,,24,,2.8,15,0,62.7,,1020.6,26.4,10.1,6.9,4.1,,10.1,,1.9,761.32,6.63,1926.29,,42.07,71.3,204.25,113.38,123.37,,205.71,,0.94
2020-06-23,Brooklyn,72,,96,,96,24,,96,,68,,44,24,10,,45,,1005.1,2.4,,19.8,,0.1,,0.1,1.6,53,,94.2,,1012,71.2,,31,,18,,27,3.4,30,,72.8,,1009.1,24.1,,26,,9.3,,8.8,1.9,1121.75,,1670.89,,49.53,5172.43,,72.77,,230.39,,930.1,1.93
2020-10-20,Brooklyn,117,,120,,120,24,,120,,80,,87,,6,,63.6,,1020.7,3.2,,12.1,,0.1,,0.1,,52,,98,,1026.8,28.1,,23.1,,3.8,,9.3,,23,,89,,1023.9,10.4,,16.8,,0.6,,2.6,,1244.41,,489.95,,19.16,528.71,,61.61,,8.54,,61.89,
2020-01-18,Brooklyn,162,43,168,,168,24,24,168,162,,144,,24,3,-19,32.5,,1006.1,4,12.2,-9.4,0.1,,0.5,,1.7,51,2,93.8,,1041.1,28.9,41.1,3.8,11.7,,21.4,,5.6,27,-7,58,,1031.1,22.4,21.7,-3.8,1.9,,6.3,,2.6,885.08,446.33,4140.69,,1078.51,486.04,665.99,110.12,80.41,,229.74,,8.78
2020-02-15,Brooklyn,166,,48,,48,22,,48,48,,24,,,2,,44.7,,1029.6,12.8,,-9.4,2.3,,5.6,,,43,,63.7,,1040.5,27.2,,-0.5,6.4,,15.3,,,27,,55.3,,1037.8,21.6,,-2.4,4.8,,10.5,,,411.2,,315.95,,137.81,187.9,,126.66,11.85,,57.59,,
2020-04-15,Brooklyn,120,48,120,,120,31,96,120,,105,,58,24,2,-13,15.2,,1011.3,20,4,3.5,,0.1,,0.2,1.4,50,1,78.4,,1016.2,38.4,16.6,11.1,,16,,20.6,2.4,15,-8,33,,1014.2,31.2,6.8,9,,4.1,,9.2,1.7,1273.71,197.09,3214.07,,17.11,203.76,120.56,45.97,,126.23,,412.38,0.62
2020-11-09,Brooklyn,121,21,136,,136,21,,136,,59,,74,24,32,8,19.1,,1022.1,4.8,,9.8,,0.1,,0.1,4.2,131,13,93,,1029.7,37.6,,25.1,,5.1,,11,21.9,73,9,67.5,,1025.4,14.5,,17.2,,1.5,,2,8.5,3677.95,27.62,3552.39,,32.81,990.39,,218.72,,13.99,,81.55,204.61
2020-03-11,Brooklyn,51,47,144,,144,,3,144,139,,120,,,7,-7,26.8,,1014.7,,11.2,6.6,0.1,,1.3,,,48,6,68.3,,1022.7,,17.1,14.9,13.3,,24.4,,,24,-3,46.6,,1019.5,,17.1,10.5,2.4,,6.5,,,1010.9,101.48,1360.93,,33.06,,116.03,42.44,100.44,,396.71,,
2020-04-10,Brooklyn,135,47,144,,144,21,24,144,,137,,112,24,1,-6,34,,991.9,25.6,4.5,1.6,,0.1,,1.8,1.6,31,0,90,,1010,31.2,11.2,9,,32,,34.6,2.3,14,-3,52,,996.2,27.2,6.2,6.6,,9.2,,14.4,1.8,689.03,33.68,1498.53,,215.58,16.98,20.04,25.68,,497.55,,762.73,0.53
2020-06-30,Brooklyn,52,,110,,110,71,43,110,,76,,63,69,2,,57,,1011.1,6.4,3.4,16.6,,0.1,,0.1,1.3,48,,98.7,,1014.9,38.4,20.6,25.5,,9,,16,3.4,13,,74,,1012.1,24.8,6.1,22,,3,,4.9,1.9,1184.52,,1047.42,,11.02,713.64,151.38,38.99,,71.63,,152.9,2.09
2020-07-17,Brooklyn,95,35,136,,136,21,5,136,,101,,62,21,1,14,60,,1016.4,9.6,9.6,18.3,,0.1,,0.1,0.8,67,23,95.6,,1024.9,36.8,15.2,30.8,,13,,17.2,2.9,23,20,78,,1020.3,16.8,13.6,23,,4,,9,1.5,2812.74,73.63,816.2,,43.55,859.12,65.92,94.61,,78.02,,221.22,6.95
2020-03-19,Brooklyn,141,35,144,,144,24,24,144,132,,106,,24,3,0,56.8,,1022.4,15.2,11,3.3,0.2,,0.5,,1.6,53,7,97,,1030.1,28.9,29.8,11.4,18,,23.2,,4.6,17,5,83,,1024.7,23.3,15,7.8,3.4,,7.2,,2.3,1230.7,33.56,631.49,,27.13,159.78,351.93,47.47,163.36,,219.98,,5.25
2020-04-11,Brooklyn,144,42,144,,144,19,24,144,,132,,106,24,3,-11,20.5,,1006.5,24.8,4.2,0.8,,0.1,,0.1,1.6,57,-1,61.6,,1020.6,34.4,21.5,13.1,,19,,27,2.8,16,-8,35,,1012.8,28.1,6.5,8.8,,5.6,,11.3,1.8,1073.16,31.2,1097.95,,82.93,113.62,237.7,108.87,,175.21,,593.05,1.35
2020-05-18,Brooklyn,86,24,96,,96,70,48,96,,73,,38,23,2,6,41.9,,1018.4,14.5,4,11.6,,0.1,,0.1,1.2,39,10,90,,1022.6,40,46.3,20.8,,15,,15.3,1.5,11,8,63.8,,1021,32.8,10.7,14.7,,4.7,,3.3,1.3,440.39,9.11,1170.67,,12.99,388.44,690.39,69.47,,123.4,,295.82,0.09
2020-07-25,Brooklyn,111,35,143,,143,72,,143,,90,,44,72,4,16,38,,1016.2,3.2,,19.4,,0.2,,0.2,2.2,73,22,97,,1021.8,80.2,,33.1,,15,,16.2,5.6,26,21,70.7,,1018.9,27.2,,28.3,,3,,8.5,3.2,2441.07,26.59,2390.13,,16.43,3851.87,,112.31,,80.98,,222.71,4.11
2020-09-13,Brooklyn,48,,120,,120,96,,120,,74,,79,,1,,63.2,,1014.4,1.6,,12.8,,0.1,,0.2,,26,,92.5,,1024.5,24.8,,24.5,,9.2,,19.4,,16,,78.5,,1018.8,15.2,,22.2,,3.6,,7.5,,256.38,,533.97,,75.99,344.8,,93.22,,57.25,,338.29,
2020-09-24,Brooklyn,96,,122,,122,93,,122,,64,,67,93,36,,38.7,,1011.1,0.8,,14.5,,0.1,,0.2,3.3,75,,84.7,,1018.4,40,,25.5,,5.1,,12.7,5.9,55,,60.2,,1014.9,21.6,,21.5,,1.5,,4.7,4.6,824.52,,1509.93,,24.09,831.99,,88.62,,15,,118.72,4.31
2020-02-04,Brooklyn,165,51,168,,168,21,21,168,131,,135,,22,27,3,62,,1007,0.8,28.9,0.8,0.1,,0.1,,3.6,84,10,92,,1012.8,12.8,46.1,15.5,3.4,,9.8,,12.8,57,7,79.2,,1009.8,9.6,38.3,9.1,1.1,,2.6,,6.6,1318.38,48.03,442.5,,20.48,165.51,239.31,143.39,6.29,,48.18,,68.58
2020-04-14,Brooklyn,118,47,120,,120,19,24,120,,107,,57,24,1,-4,24.6,,1011.6,26.4,4.1,6.1,,0.1,,0.7,1.5,52,4,74.2,,1019.9,32,20.7,15,,20,,24.8,2.5,12,-2,48.3,,1015.9,29.6,6.1,10.7,,4.6,,8.7,1.7,1145.47,60.42,1394.03,,32.06,56.27,212.16,45.25,,185.95,,463.62,0.99
2020-06-14,Brooklyn,43,20,96,,96,72,48,96,,74,,36,72,1,3,29,,1025.6,8,2,8.8,,0.1,,0.2,1,50,9,75.5,,1029,35.2,7.7,23.8,,12,,17.2,2.1,12,6,48,,1027.7,19.2,2.8,17.8,,5,,8.7,1.3,1444.46,35.79,1272.93,,7.8,654.71,21.91,142.62,,83.55,,383.52,0.93
2020-09-14,Brooklyn,79,,120,,120,93,24,120,,97,,75,73,1,,38,,1014.2,4,4.3,13.2,,0.2,,0.1,1.3,49,,92.7,,1024.5,24.1,9.9,25,,20,,19.8,2.1,9,,61.7,,1018.1,16,5.5,21.6,,4.2,,12.5,1.6,664.07,,2346.73,,57.55,223.83,46.68,61.17,,238.61,,177.96,0.26
2020-11-11,Brooklyn,114,8,119,,119,20,,119,,85,,67,24,1,17,73.8,,1010,4,,14.2,,0.1,,0.2,1.7,54,19,100,,1021.8,18.4,,21,,5.4,,13.1,4,18,18,93,,1015.9,10.4,,18.3,,2,,3.7,2.6,1554.23,5,490.33,,60.29,151.8,,19.02,,16.32,,107.55,5.15
2020-02-10,Brooklyn,102,,,,,21,,,,,,,,14,,,,,2.4,,,,,,,,61,,,,,24.1,,,,,,,,33,,,,,14.5,,,,,,,,1503.35,,,,,458.49,,,,,,,
2020-04-20,Brooklyn,78,45,118,,118,96,54,118,,94,,48,58,1,-6,27,,1002.2,2.4,3.7,5.5,,0.2,,0.1,1.6,37,3,72.2,,1006.7,34.4,29.8,14,,6.6,,16.7,3.6,22,-3,43.4,,1004.7,25.6,12.4,11,,2.8,,3.5,2.3,1062.95,89.77,1330.14,,12.5,505.67,464.73,25.84,,27.58,,288.53,3.78
2020-05-25,Brooklyn,93,6,96,,96,47,48,96,,65,,33,24,1,12,60.9,,1021.2,6.4,2.4,11.4,,0.1,,0.3,0.9,42,13,97,,1024.4,33.6,25.1,21,,12.6,,13.6,2.7,18,12,83,,1023,20,5.1,16,,4.6,,3.1,1.5,1072.91,3,784.85,,7.49,490.98,248.02,69.2,,55.21,,214.1,2.21
2020-09-25,Brooklyn,96,,120,,120,87,,120,,58,,64,96,39,,46.1,,1014.6,0.8,,13.2,,0.1,,0.3,3.2,82,,93.4,,1020,57.1,,27,,12,,12.1,6.3,63,,74.8,,1017.5,23.3,,20,,1.5,,3.2,5.2,849.66,,1621.38,,20.07,2481.98,,107.12,,35.73,,108.93,5.81
2020-04-04,Brooklyn,137,44,144,,144,24,24,144,,123,,75,24,1,3,41,,1011.1,14.5,3.1,7,,0.1,,0.2,1.5,41,6.3,92.9,,1019.3,32,18.2,16.9,,17,,19,2.3,12,4,71.2,,1015.8,24.8,7.8,10,,4.2,,8.3,1.8,720.95,8.04,1689.25,,41.75,181.2,162.42,68.11,,110.85,,234.13,0.47
2020-07-30,Brooklyn,109,24,120,,120,72,,120,,79,,48,72,1,15,31.2,,1008.6,14.5,,21.6,,0.1,,0.2,1.8,71,19,86,,1013.9,72.5,,35.5,,9,,16.4,5.3,32,18,50.3,,1011.1,32,,28.6,,1.6,,7.6,2.8,1891.18,14.74,1659.81,,16.66,2222.88,,99.83,,26.31,,190.07,4.83
2020-08-04,Brooklyn,81,22,96,,96,71,,96,,78,,48,72,2,18,59.7,,998.2,4.8,,20.3,,0.1,,0.2,0.7,116,24,98,,1019.5,28.1,,28,,27.1,,32.1,3.7,31,21,89.6,,1013.2,13.6,,24,,3,,8.3,1.6,7599.85,34.16,1211.4,,354.47,505.91,,44.23,,303.21,,739.68,5.84
2020-06-15,Brooklyn,70,18,96,,96,67,50,96,,65,,31,70,1,5,29,,1027.4,4,4,10.8,,0.5,,0.7,1.2,63,12,87.4,,1030.8,34.4,18.1,24,,17,,17.2,4.2,15,9,60,,1028.7,20,9.5,18.8,,5,,9.3,1.7,2013.88,38.69,2159.19,,7.09,689.93,204.72,102.76,,182.41,,375.23,3.45
2020-09-04,Brooklyn,73,43,120,,120,23,16,120,,91,,38,14,1,11,32.2,,1006.9,8.8,4.9,18.4,,0.1,,0.4,1.6,57,22,96.2,,1017.6,29.6,6.4,31,,15,,23,3.2,19,17,65,,1011.7,16,5.1,24.4,,3.6,,8.3,1.9,1417.41,150.53,4500.2,,66.69,586.92,3.68,98.66,,118.62,,355.73,2.04
2020-10-16,Brooklyn,118,,120,,120,24,,120,,92,,94,,1,,64.3,,1012.8,16,,7.7,,0.1,,0.1,,54,,96,,1023,28.9,,19,,8,,19.5,,15,,89.7,,1018.3,22.4,,12.6,,2.8,,7.2,,1036.19,,429.43,,59.51,117.54,,97.63,,45.52,,248.33,
2020-02-05,Brooklyn,102,69,168,,168,23,2,168,163,,144,,2,9,-8,35.6,,1008.1,20,23.1,2.2,0.2,,1.2,,3.5,68,7.5,94.3,,1020.2,28.9,29.4,12.7,7.5,,19.8,,5.1,23,-2,62.7,,1017.2,25.6,23.1,5.2,2.7,,7.9,,3.5,1980.23,155.1,2169.46,,98.53,70.52,198.45,31.17,35.4,,139.51,,12.8
2020-03-25,Brooklyn,144,43,144,,144,23,24,144,144,,96,,24,3,-2,60,,1015.6,21.6,4.9,0.8,0.2,,0.7,,1.5,50,4,90,,1022.5,25.6,14.2,7.7,21,,29,,2.7,21,1,75,,1018.9,23.3,10.4,6,5.1,,10.8,,2,735.73,22.78,374.24,,23.65,17.7,75.9,15.51,180.51,,308.73,,0.75
2020-04-28,Brooklyn,104,37,118,,118,15,24,118,,94,,49,24,1,-6,17.8,,1017.3,17.6,3.6,2.7,,0.1,,0.1,1.4,64,6,89.3,,1021.6,34.4,29.7,19,,12,,17,2.9,12,1,58,,1019.4,25.6,9.3,10.9,,3,,4,1.6,2761.07,98.45,4213.06,,12.68,310.18,505.27,203.12,,99.29,,331.14,2.9
2020-09-21,Brooklyn,68,,144,,144,24,12,144,,92,,107,18,1,,27.3,,1026.2,7.3,11.9,5.6,,0.1,,0.1,1.2,31,,79.9,,1037.3,25.6,17.8,18.9,,8.5,,21,4,11,,45,,1032.8,19.2,17.7,14.1,,3,,4.2,1.8,462.52,,1527.06,,72.91,179.8,82.98,114.41,,51.75,,211.35,10.49
2020-10-02,Brooklyn,98,20,120,,120,24,,120,,94,,83,24,2,6,37.8,,1011.5,6.4,,10.2,,0.2,,0.2,1.7,54,11,94.2,,1020.7,24.1,,20.4,,6.1,,12.6,3.7,18,9,65.8,,1015,13.6,,15.6,,2,,6,2.4,1234.48,28.71,2270.44,,35.01,298.1,,48.81,,25.53,,110.41,3.22
2020-02-13,Brooklyn,168,,,,,24,,,,,,,,1,,,,,11.2,,,,,,,,74,,,,,31.2,,,,,,,,30,,,,,20.8,,,,,,,,2590.92,,,,,300.42,,,,,,,
2020-03-31,Brooklyn,140,40,144,,144,24,24,144,137,137,75,75,24,1,0,53,,991.2,16,6.8,3.2,0.1,0.1,0.1,0.1,1.8,60,6,96.2,,1020,28.1,17.1,9,9.6,9.6,17.2,17.2,2.9,12,1,77.2,,1015.5,23.3,10.8,6,3,3,7.3,7.3,2.2,1036.24,25.27,1134.03,,676.24,129.99,88.34,16.49,49.97,56.48,221.07,221.07,1.12
2020-08-30,Brooklyn,66,21,96,,96,71,,96,,79,,54,72,1,9,34.6,,1000.2,8,,15.9,,0.2,,0.3,1.2,43,16,85,,1015.2,25.6,,26.6,,18,,22.4,3.6,10,12,55.3,,1007.7,20,,23,,5.6,,8.2,1.5,686.3,32.14,1704,,165.79,177.37,,61.48,,160.04,,554.44,1.65
2020-06-13,Brooklyn,29,20,96,,96,66,48,96,,75,,45,72,1,3,24.9,,1017.3,9.6,3.7,12.6,,0.1,,0.2,0.9,29,10,68,,1026.1,39.2,10.9,24,,15,,24,2.2,5,6,44.7,,1021.5,28.9,5.7,19.7,,4.6,,10.4,1.3,900.35,38.84,1210.88,,34.77,567.12,27.98,89.1,,62.05,,452.51,0.45
2020-07-15,Brooklyn,77,36,144,,144,67,48,144,,115,,59,72,1,16,51,,1017.5,7.3,2,18.2,,0.1,,0.1,1.3,61,19,93.2,,1026,38.4,19.7,28,,14,,18.5,2.3,17,18,72,,1022.6,24.8,10,23.5,,4.3,,10.3,1.7,1701.73,5.06,812.08,,38.54,797.81,354.91,39.22,,97.76,,295.24,0.56
2020-08-10,Brooklyn,91,15,104,,104,69,,104,,76,,37,72,4,19,36.5,,1013.9,6.4,,21.6,,0.4,,0.9,2.7,105,23,91.1,,1019.8,94.3,,34.7,,18,,19,4.4,47,22,70.8,,1016.8,28.1,,29,,3,,9.3,3.2,3541.09,12.38,1808.92,,20.73,5229.45,,100.3,,133.55,,165.44,1.75
2020-01-19,Brooklyn,166,,168,,168,24,24,168,166,,143,,24,9,,37.3,,1003.3,15.2,6.1,-3.2,0.1,,0.3,,1.8,53,,94,,1018,28.9,21,7.5,13.4,,26.8,,3.4,34,,61.6,,1008.1,20.8,11.3,3,5,,13.3,,2.7,917.44,,3414.08,,127,87.36,217.91,61.65,95.02,,351.52,,1.66
2020-02-16,Brooklyn,168,,48,,48,23,,48,40,,20,,,11,,50.4,,1020.6,15.2,,-1.5,0.1,,0.8,,,66,,78,,1029.2,28.1,,7.5,4.5,,12.5,,,35,,65.5,,1022.5,21.6,,2.9,3.3,,8.5,,,1844.53,,730.36,,76.11,127.25,,95.15,14.98,,93.06,,
2020-03-14,Brooklyn,118,6,120,,120,,24,120,120,,96,,8,3,-7,22.3,,1019.8,,4.9,6.1,1.6,,4.5,,1.6,51,-5,53.4,,1030.4,,13.3,14.7,20,,32,,1.8,17,-6,38.1,,1026,,7.4,9.7,4.2,,9,,1.6,994.52,5.67,500.39,,54.76,,53.95,50.21,189.76,,314.67,,0.06
2020-01-22,Brooklyn,163,59,168,,168,24,24,168,112,,130,,23,4,-12,36.8,,1029.7,6.4,15.8,-11.6,0.1,,0.1,,2.1,83,-3,86,,1034.5,30.4,60.6,4.8,3,,7,,16.4,45,-8,57.3,,1031.8,22.4,38.9,0.5,1,,2.4,,5.3,2462.02,49.94,865.76,,15.01,607.6,1086.7,124.14,5.29,,27.62,,163.7
2020-01-31,Brooklyn,168,60,168,,168,21,24,168,136,,135,,24,12,-5,57.7,,1021.1,0.8,23.5,-5.5,0.1,,0.1,,3.4,146,3,92,,1029.5,19.2,42.7,7.2,8,,13.8,,9.3,43,-0.5,75,,1027,7.3,35.7,3.7,0.9,,2.6,,4.5,2514.51,46.23,487.95,,50.16,351.58,166.1,70.76,19.03,,38.73,,23.78
2020-05-03,Brooklyn,106,49,107,,107,72,48,107,,90,,45,72,1,3,24,,1002.7,16.8,2.3,11.6,,0.1,,0.1,1.9,68,13,89.5,,1013.4,46.5,19.9,27,,17,,19.7,3.8,30,10,51.8,,1008.9,31.2,7.2,18.8,,4,,8.5,2.4,1759.18,79.01,3594.79,,106.28,715.03,162.97,228,,151.32,,431.27,1.79
2020-09-09,Brooklyn,92,,108,,108,21,,108,,59,,63,24,1,,61,,1021.2,0.8,,17.9,,0.1,,0.1,1.7,44,,95,,1027.1,38.4,,27,,9,,10,3.4,23,,80.5,,1024.5,18.4,,24,,1.7,,4,2.1,970.29,,1006.53,,19.89,1485.19,,53.64,,60.55,,59.59,1.87
2020-09-28,Brooklyn,72,,144,,144,93,,144,,120,,109,77,1,,64.5,,1009.6,5.6,,18.7,,0.2,,0.1,1.8,43,,99,,1015.9,31.2,,27,,10.1,,20,3.1,20,,85.7,,1012,16.8,,21.5,,4.2,,10.7,2.4,989.73,,756.81,,23.02,345.38,,27.2,,48.65,,200.63,0.95
2020-08-02,Brooklyn,117,14,118,,118,70,,118,,89,,60,72,5,21,62,,1009.8,19.2,,23.3,,0.5,,0.2,1.1,67,24,92.8,,1016.8,39.2,,33.1,,15,,27.8,3.8,24,23,76.1,,1013.4,29.6,,27.2,,5.2,,12,1.7,3977.83,12.55,566.1,,27.05,250.38,,66.98,,163.29,,543.78,5.45
2020-08-13,Brooklyn,95,15,120,,120,69,,120,,65,,46,70,2,18,62.9,,1017.4,2.4,,21.7,,0.1,,0.1,1.7,92,23,94,,1021.6,36.8,,28,,10,,11.2,6.1,29,22,79.4,,1019.2,24.8,,25,,2.3,,4.1,3.2,3844.89,20.7,667.43,,8.19,673.54,,18.32,,70.17,,85.36,5.51
2020-08-14,Brooklyn,105,21,119,,119,86,,119,,82,,57,86,3,15,36,,1014.2,1.6,,20.1,,0.1,,0.1,1.8,85,21,93.6,,1019.3,44.8,,30.4,,11,,18.3,6,30,18,64.5,,1016.7,29.6,,26,,3,,5.8,2.7,2014.39,35.62,2772.7,,15.98,998.01,,73.59,,54.06,,273.54,4.32
2020-03-21,Brooklyn,144,44,144,,144,24,24,144,136,,88,,24,2,-14,18.5,,1013,23.3,3.5,-0.1,0.2,,0.2,,1.6,34,8,66,,1032.7,32,10.8,20.3,20,,29,,2.8,19,-7,42.5,,1026.7,24.8,5.1,8.4,6.1,,13.5,,1.8,328,352.45,2014.89,,227.86,99.94,57.15,115.96,215.74,,345.42,,0.77
2020-04-30,Brooklyn,114,43,118,,118,20,24,119,,108,,79,24,4,6,68,,1008.8,21.6,4.1,6.4,,0.1,,0.9,1.2,43,13,96.9,,1023,29.6,24.8,16.6,,26,,42.1,2.2,20,11.3,86,,1016.9,24.8,6.8,13.2,,5.1,,13.1,1.4,627.12,42.25,511.48,,189.47,59.44,273.14,67.2,,429.76,,1450.09,0.63
2020-10-28,Brooklyn,66,,120,,120,21,,120,,79,,82,9,1,,61.2,,1012.3,4,,8.3,,0.1,,0.1,4.1,46,,97.2,,1022,15.2,,15,,4.6,,9.8,5.5,19,,87,,1016.1,11.2,,12.4,,1.8,,3,5.2,1665.23,,806.57,,48.42,78.22,,27.86,,19.7,,62.97,2
2020-10-14,Brooklyn,120,,120,,120,21,,120,,95,,94,,1,,35.8,,1009.8,7.3,,8.3,,0.1,,0.1,,64,,91.4,,1018.7,36.8,,22,,8.5,,16.5,,22,,63.9,,1014.6,20.8,,15.8,,2.5,,6.2,,1747.76,,2336.94,,36.85,834.9,,139.92,,42.4,,196.21,
2020-09-03,Brooklyn,84,32,120,,120,21,,120,,83,,30,22,2,12,34.5,,1006.6,1.6,,19,,0.1,,0.3,1.6,60,22,98.8,,1011.8,33.6,,31,,9,,18,4,22,16,64.1,,1008.5,20,,25,,3.7,,8.3,2.2,1528.75,109.67,4437.87,,19.55,1011.85,,69.43,,65.67,,279.15,3.71
