date,borough,AQI_Final,AQI_o3,AQI_co,AQI_no2,AQI_pm25,AQI_Category
2020-02-17,Manhattan,123.74678111588,14.8148148148148,34.0909090909091,14.0566037735849,123.74678111588,Unhealthy for Sensitive Populations
2020-05-27,Manhattan,48.6394849785408,12.5925925925926,22.7272727272727,10.5660377358491,48.6394849785408,Good
2020-06-25,Manhattan,91.5579399141631,27.4074074074074,20.4545454545455,8.77358490566038,91.5579399141631,Moderate
2020-08-12,Manhattan,130.184549356223,20,36.3636363636364,,130.184549356223,Unhealthy for Sensitive Populations
2020-01-07,Manhattan,110.871244635193,9.62962962962963,39.7727272727273,20.0943396226415,110.871244635193,Unhealthy for Sensitive Populations
2020-02-06,Manhattan,74.3905579399142,8.14814814814815,38.6363636363636,15.7547169811321,74.3905579399142,Moderate
2020-02-16,Manhattan,102.287553648069,11.2037037037037,68.1818181818182,15.7547169811321,102.287553648069,Unhealthy for Sensitive Populations
2020-05-13,Manhattan,48.6394849785408,28.1481481481482,18.1818181818182,7.64150943396226,48.6394849785408,Good
2020-06-17,Manhattan,52.931330472103,18.5185185185185,18.1818181818182,8.77358490566038,52.931330472103,Moderate
2020-07-12,Manhattan,70.0987124463519,26.7592592592593,18.1818181818182,,70.0987124463519,Moderate
2020-09-22,Manhattan,52.931330472103,20,19.3181818181818,12.2641509433962,52.931330472103,Moderate
2020-02-12,Manhattan,100.141630901288,20,26.1363636363636,11.4150943396226,100.141630901288,Unhealthy for Sensitive Populations
2020-07-06,Manhattan,132.330472103004,27.4074074074074,30.6818181818182,14.0566037735849,132.330472103004,Unhealthy for Sensitive Populations
2020-01-04,Manhattan,145.206008583691,4.44444444444444,73.8636363636364,17.5471698113208,145.206008583691,Unhealthy for Sensitive Populations
2020-03-27,Manhattan,89.412017167382,21.5740740740741,26.1363636363636,11.4150943396226,89.412017167382,Moderate
2020-05-06,Manhattan,61.5150214592275,19.2592592592593,26.1363636363636,10.5660377358491,61.5150214592275,Moderate
2020-09-29,Manhattan,72.2446351931331,14.0740740740741,29.5454545454546,10.5660377358491,72.2446351931331,Moderate
2020-10-11,Manhattan,89.412017167382,16.2962962962963,25,5.28301886792453,89.412017167382,Moderate
2020-02-27,Manhattan,55.0772532188841,25.1851851851852,13.6363636363636,5.28301886792453,55.0772532188841,Moderate
2020-03-26,Manhattan,85.1201716738198,21.5740740740741,27.2727272727273,15.7547169811321,85.1201716738198,Moderate
2020-05-02,Manhattan,46.4935622317597,25.1851851851852,18.1818181818182,4.43396226415094,46.4935622317597,Good
2020-09-14,Manhattan,48.6394849785408,14.8148148148148,18.1818181818182,8.77358490566038,48.6394849785408,Good
2020-09-21,Manhattan,61.5150214592275,13.4259259259259,19.3181818181818,11.2264150943396,61.5150214592275,Moderate
2020-11-04,Manhattan,95.8497854077253,10.3703703703704,44.3181818181818,19.2452830188679,95.8497854077253,Moderate
2020-11-14,Manhattan,106.579399141631,9.62962962962963,36.3636363636364,17.5471698113208,106.579399141631,Unhealthy for Sensitive Populations
2020-02-09,Manhattan,106.579399141631,11.2037037037037,46.5909090909091,12.2641509433962,106.579399141631,Unhealthy for Sensitive Populations
2020-03-23,Manhattan,61.5150214592275,21.5740740740741,23.8636363636364,7.92452830188679,61.5150214592275,Moderate
2020-04-15,Manhattan,55.0772532188841,30.3703703703704,20.4545454545455,6.41509433962264,55.0772532188841,Moderate
2020-10-28,Manhattan,89.412017167382,1.48148148148148,47.7272727272727,14.9056603773585,89.412017167382,Moderate
2020-03-28,Manhattan,80.8283261802575,20.7407407407407,26.1363636363636,8.77358490566038,80.8283261802575,Moderate
2020-04-10,Manhattan,48.6394849785408,26.0185185185185,19.3181818181818,3.58490566037736,48.6394849785408,Good
2020-08-20,Manhattan,61.5150214592275,20.7407407407407,22.7272727272727,9.62264150943396,61.5150214592275,Moderate
2020-09-26,Manhattan,110.871244635193,14.8148148148148,32.9545454545455,11.4150943396226,110.871244635193,Unhealthy for Sensitive Populations
2020-03-07,Manhattan,70.0987124463519,24.4444444444444,25,9.52830188679245,70.0987124463519,Moderate
2020-07-02,Manhattan,80.8283261802575,18.5185185185185,21.5909090909091,10.5660377358491,80.8283261802575,Moderate
2020-08-04,Manhattan,74.3905579399142,11.8518518518519,17.0454545454545,14.0566037735849,74.3905579399142,Moderate
2020-02-15,Manhattan,78.6824034334764,15.5555555555556,31.8181818181818,12.2641509433962,78.6824034334764,Moderate
2020-05-19,Manhattan,63.6609442060086,26.0185185185185,20.4545454545455,6.13207547169811,63.6609442060086,Moderate
2020-06-19,Manhattan,61.5150214592275,16.2962962962963,18.1818181818182,8.77358490566038,61.5150214592275,Moderate
2020-07-21,Manhattan,95.8497854077253,26.0185185185185,25,13.1132075471698,95.8497854077253,Moderate
2020-07-27,Manhattan,106.579399141631,38.5185185185185,25,5.28301886792453,106.579399141631,Unhealthy for Sensitive Populations
2020-08-11,Manhattan,119.454935622318,19.2592592592593,30.6818181818182,,119.454935622318,Unhealthy for Sensitive Populations
2020-10-15,Manhattan,89.412017167382,26.7592592592593,35.2272727272727,7.92452830188679,89.412017167382,Moderate
2020-05-09,Manhattan,37.9098712446352,20.7407407407407,18.1818181818182,3.58490566037736,37.9098712446352,Good
2020-06-22,Manhattan,72.2446351931331,22.3148148148148,20.4545454545455,7.07547169811321,72.2446351931331,Moderate
2020-10-07,Manhattan,85.1201716738198,23.7037037037037,27.2727272727273,11.4150943396226,85.1201716738198,Moderate
2020-10-21,Manhattan,74.3905579399142,8.14814814814815,45.4545454545455,18.3962264150943,74.3905579399142,Moderate
2020-02-08,Manhattan,95.8497854077253,22.962962962963,26.1363636363636,6.13207547169811,95.8497854077253,Moderate
2020-02-10,Manhattan,115.163090128755,8.14814814814815,26.1363636363636,14.9056603773585,115.163090128755,Unhealthy for Sensitive Populations
2020-02-21,Manhattan,70.0987124463519,22.3148148148148,26.1363636363636,11.4150943396226,70.0987124463519,Moderate
2020-03-01,Manhattan,76.5364806866953,22.3148148148148,25,8.77358490566038,76.5364806866953,Moderate
2020-03-10,Manhattan,113.017167381974,20,37.5,15.5660377358491,113.017167381974,Unhealthy for Sensitive Populations
2020-06-27,Manhattan,140.914163090129,23.7037037037037,29.5454545454546,11.4150943396226,140.914163090129,Unhealthy for Sensitive Populations
2020-09-27,Manhattan,74.3905579399142,17.7777777777778,26.1363636363636,7.92452830188679,74.3905579399142,Moderate
2020-01-25,Manhattan,89.412017167382,18.5185185185185,38.6363636363636,7.92452830188679,89.412017167382,Moderate
2020-02-05,Manhattan,70.0987124463519,17.037037037037,26.1363636363636,13.1132075471698,70.0987124463519,Moderate
2020-03-22,Manhattan,78.6824034334764,26.0185185185185,22.7272727272727,4.43396226415094,78.6824034334764,Moderate
2020-03-30,Manhattan,74.3905579399142,15.5555555555556,31.8181818181818,14.9056603773585,74.3905579399142,Moderate
2020-07-09,Manhattan,89.412017167382,13.4259259259259,22.7272727272727,4.43396226415094,89.412017167382,Moderate
2020-08-13,Manhattan,67.9527896995708,25.1851851851852,36.3636363636364,,67.9527896995708,Moderate
2020-02-14,Manhattan,85.1201716738198,20,25,9.62264150943396,85.1201716738198,Moderate
2020-07-01,Manhattan,74.3905579399142,28.1481481481482,26.1363636363636,13.1132075471698,74.3905579399142,Moderate
2020-09-30,Manhattan,61.5150214592275,19.2592592592593,22.7272727272727,4.43396226415094,61.5150214592275,Moderate
2020-10-16,Manhattan,52.931330472103,17.037037037037,27.2727272727273,14.0566037735849,52.931330472103,Moderate
2020-05-26,Manhattan,85.1201716738198,10.3703703703704,39.7727272727273,15.377358490566,85.1201716738198,Moderate
